dba,store_number,store_type,store_sub_type,store_name,address,address_line_2,city,region,state,zip_code,county,country,country_code,phone_number,fax_number,store_hours,cvs_pharmacy,cvs_pharmacy_phone_number,cvs_pharmacy_fax_number,cvs_pharmacy_hours,optical_phone_number,optical_hours,clinic_phone_number,clinic_hours,clinic,mobile_kiosk,mobile_kiosk_hours,fresh_grocery,starbucks,ulta_at_target,drive_up,store_pickup,open_date,grand_open_date,latitude,longitude,geo_accuracy
Target,1932,Store,SuperTarget,Apex,1201 Beaver Creek Commons Dr,,Apex,North Carolina,NC,27502,Wake County,United States,US,(919) 372-1405,(919) 372-1402,"Tuesday:07:00:00-23:00:00,wednesday:07:00:00-23:00:00,thursday:07:00:00-23:00:00,friday:07:00:00-23:00:00,saturday:07:00:00-23:00:00,sunday:07:00:00-23:00:00,monday:07:00:00-23:00:00,",CVS pharmacy,(919) 372-1406,(919) 629-2353,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,",(919) 372-1405,"Tuesday:09:00:00-19:00:00,Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,",(866) 389-2727,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:09:00:00-13:30:00,Monday:09:00:00-13:30:00,",MinuteClinic,,"Tuesday:10:00:00-19:00:00,Wednesday:10:00:00-19:00:00,Thursday:10:00:00-19:00:00,Friday:10:00:00-20:00:00,Saturday:10:00:00-20:00:00,Sunday:10:00:00-19:00:00,Monday:10:00:00-19:00:00,",,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/6/2004,10/10/2004,35.744371787884255,-78.87772260233761,AGGDATA_VERIFIED: ROOFTOP
Target,2108,Store,General Merch,Greensboro New Garden,1628 Highwoods Blvd,,Greensboro,North Carolina,NC,27410,Guilford County,United States,US,(336) 455-9900,(336) 252-5667,"Tuesday:08:00:00-23:00:00,wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,",CVS pharmacy,(336) 455-9901,(336) 252-5679,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/4/2006,10/8/2006,36.11411662661487,-79.87592578175355,AGGDATA_VERIFIED: ROOFTOP
Target,1180,Store,General Merch,Greensboro Lawndale,2701 Lawndale Dr,,Greensboro,North Carolina,NC,27408,Guilford County,United States,US,(336) 286-2511,(336) 252-5746,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(336) 286-1273,(336) 252-5752,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/6/1999,10/10/1999,36.10471434325773,-79.82168801128864,AGGDATA_VERIFIED: ROOFTOP
Target,1078,Store,General Merch,Greensboro Wendover,1212 Bridford Pkwy,,Greensboro,North Carolina,NC,27407,Guilford County,United States,US,(336) 856-1066,(336) 455-8967,"Tuesday:08:00:00-23:00:00,wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,",CVS pharmacy,(336) 856-1298,(336) 455-8959,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/8/1997,10/12/1997,36.056424151911614,-79.90753814578058,AGGDATA_VERIFIED: ROOFTOP
Target,2134,Store,General Merch,Kernersville,1090 S Main St,,Kernersville,North Carolina,NC,27284,Forsyth County,United States,US,(336) 992-1680,(336) 992-1690,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(336) 992-1681,(336) 992-1691,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,7/19/2006,7/23/2006,36.11019155138237,-80.09940845891835,AGGDATA_VERIFIED: ROOFTOP
Target,1079,Store,General Merch,High Point,1050 Mall Loop Rd,,High Point,North Carolina,NC,27262,Guilford County,United States,US,(336) 884-5222,(336) 289-8168,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(336) 884-1260,(336) 289-8169,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,10/8/1997,10/12/1997,35.99398027554434,-80.00827521085739,AGGDATA_VERIFIED: ROOFTOP
Target,2037,Store,General Merch,Burlington,1475 University Dr,,Burlington,North Carolina,NC,27215,Alamance County,United States,US,(336) 524-9354,(336) 417-5524,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(336) 585-1476,(336) 417-5525,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/20/2005,7/24/2005,36.06625587209099,-79.51958091929556,AGGDATA_VERIFIED: ROOFTOP
Target,1077,Store,General Merch,Winston-salem University Parkway,5420 University Pkwy,,Winston Salem,North Carolina,NC,27105,Forsyth County,United States,US,(336) 744-7880,(336) 776-3834,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(336) 744-2580,(336) 776-3840,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/8/1997,10/12/1997,36.16804504545859,-80.27921503409745,AGGDATA_VERIFIED: ROOFTOP
Target,1086,Store,General Merch,Winston-salem Hanes Mall,1040 Hanes Mall Blvd,,Winston Salem,North Carolina,NC,27103,Forsyth County,United States,US,(336) 774-9687,(336) 776-3820,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(336) 774-9623,(336) 776-3821,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",(336) 774-9620,"Tuesday:09:00:00-19:00:00,Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:10:00:00-18:00:00,Monday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/22/1998,7/26/1998,36.06926097576644,-80.31997991725804,AGGDATA_VERIFIED: ROOFTOP
Target,1949,Store,General Merch,Morgantown,5001 University Towne Center Dr,,Morgantown,West Virginia,WV,26501,Monongalia County,United States,US,(304) 599-1072,(304) 212-3958,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(304) 599-5581,(304) 212-3959,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:11:00:00-13:30:00,Sunday:12:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,3/2/2005,3/6/2005,39.64936501844425,-80.00035263597967,AGGDATA_VERIFIED: ROOFTOP
Target,1828,Store,General Merch,Bridgeport,2800 Meadowbrook Mall,,Bridgeport,West Virginia,WV,26330,Harrison County,United States,US,(304) 842-7770,(304) 979-9153,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(304) 842-7779,(304) 979-9154,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,,,Drive Up,Store Pickup,7/23/2003,7/27/2003,39.3112224355464,-80.27376763522625,AGGDATA_VERIFIED: ROOFTOP
Target,2231,Store,General Merch,Wheeling,300 Cabela Dr,,Triadelphia,West Virginia,WV,26059,Ohio County,United States,US,(304) 547-2980,(304) 547-2990,"Wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,tuesday:08:00:00-23:00:00,",CVS pharmacy,(304) 547-2981,(304) 547-2991,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,10/4/2006,10/8/2006,40.05649355360984,-80.59863813221456,AGGDATA_VERIFIED: ROOFTOP
Target,1478,Store,General Merch,Barboursville,2070 Thundering Herd Rd,,Barboursville,West Virginia,WV,25504,Cabell County,United States,US,(304) 736-7767,(304) 948-4257,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(304) 736-7651,(304) 948-4258,"Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:11:00:00-13:30:00,Sunday:12:00:00-13:30:00,Monday:10:00:00-13:30:00,Tuesday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,10/9/2002,10/13/2002,38.41996665640994,-82.28459827601911,AGGDATA_VERIFIED: ROOFTOP
Target,2538,Store,General Merch,Martinsburg,436 Retail Commons Pkwy,,Martinsburg,West Virginia,WV,25403,Berkeley County,United States,US,(304) 264-5200,(304) 264-5210,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-21:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(304) 264-5201,(304) 264-5211,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/22/2009,7/26/2009,39.43745378935026,-77.99263771623373,AGGDATA_VERIFIED: ROOFTOP
Target,1261,Store,General Merch,Charleston,30 Rhl Blvd,,South Charleston,West Virginia,WV,25309,Kanawha County,United States,US,(304) 746-5445,(304) 356-3033,"Wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,tuesday:07:00:00-22:00:00,",CVS pharmacy,(304) 746-0820,(304) 356-3034,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,3/1/2000,3/5/2000,38.33865411489146,-81.71475207433105,AGGDATA_VERIFIED: ROOFTOP
Target,2407,Store,General Merch,Danville,155 Holt Garrison Pkwy,,Danville,Virginia,VA,24540,,United States,US,(434) 799-9950,(434) 799-9960,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(434) 799-9951,(434) 799-9961,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,7/23/2008,7/27/2008,36.602201969867416,-79.41947132349016,AGGDATA_VERIFIED: ROOFTOP
Target,1275,Store,General Merch,Lynchburg,4028 Wards Rd,,Lynchburg,Virginia,VA,24502,,United States,US,(434) 239-6163,(434) 329-3000,"Tuesday:07:00:00-22:00:00,wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,",CVS pharmacy,(434) 239-7092,(434) 329-3001,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,7/19/2000,7/23/2000,37.3456913,-79.1913562,AGGDATA_VERIFIED: ROOFTOP
Target,2308,Store,General Merch,Bristol,16600 Highlands Center Blvd,,Bristol,Virginia,VA,24202,Washington County,United States,US,(276) 642-6300,(276) 642-6310,"Wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,tuesday:08:00:00-22:00:00,",CVS pharmacy,(276) 642-6301,(276) 642-6311,"Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:11:00:00-13:30:00,Sunday:12:00:00-13:30:00,Monday:09:00:00-13:30:00,Tuesday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",,Starbucks,,Drive Up,Store Pickup,7/25/2007,7/29/2007,36.6361812,-82.1099809,AGGDATA_VERIFIED: ROOFTOP
Target,1292,Store,General Merch,Christiansburg,195 Conston Ave,,Christiansburg,Virginia,VA,24073,Montgomery County,United States,US,(540) 381-9459,(540) 585-3161,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(540) 381-4037,(540) 585-3151,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/4/2000,10/8/2000,37.156657985951355,-80.42268555611373,AGGDATA_VERIFIED: ROOFTOP
Target,1162,Store,General Merch,Roanoke,4737 Valley View Blvd Nw,,Roanoke,Virginia,VA,24012,,United States,US,(540) 265-6932,(540) 204-9583,"Tuesday:07:00:00-22:00:00,wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,",CVS pharmacy,(540) 362-7955,(540) 204-9576,"Tuesday:10:00:00-13:30:00,Wednesday:10:00:00-13:30:00,Thursday:10:00:00-13:30:00,Friday:10:00:00-13:30:00,Saturday:11:00:00-13:30:00,Sunday:12:00:00-13:30:00,Monday:10:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/7/1998,10/11/1998,37.30027341442827,-79.95877403765918,AGGDATA_VERIFIED: ROOFTOP
Target,1016,Store,General Merch,Colonial Heights,721 Southpark Blvd,,Colonial Heights,Virginia,VA,23834,,United States,US,(804) 520-0190,(804) 431-3210,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(804) 520-2280,(804) 431-3211,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,,,Drive Up,Store Pickup,7/24/1996,7/28/1996,37.24867123563046,-77.38569824025036,AGGDATA_VERIFIED: ROOFTOP
Target,1017,Store,General Merch,Chester,2530 Weir Rd,,Chester,Virginia,VA,23831,Chesterfield County,United States,US,(804) 768-9974,(804) 318-5518,"Tuesday:08:00:00-22:00:00,wednesday:08:00:00-22:00:00,thursday:08:00:00-22:00:00,friday:08:00:00-22:00:00,saturday:08:00:00-22:00:00,sunday:08:00:00-22:00:00,monday:08:00:00-22:00:00,",CVS pharmacy,(804) 768-9996,(804) 318-5516,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/2/1996,10/6/1996,37.3508364946655,-77.41029124706985,AGGDATA_VERIFIED: ROOFTOP
Target,2501,Store,General Merch,Hampton,5001 Holt Ave,,Hampton,Virginia,VA,23666,,United States,US,(757) 951-2300,(757) 951-2310,"Tuesday:07:00:00-22:00:00,wednesday:07:00:00-22:00:00,thursday:07:00:00-22:00:00,friday:07:00:00-22:00:00,saturday:07:00:00-22:00:00,sunday:07:00:00-22:00:00,monday:07:00:00-22:00:00,",CVS pharmacy,(757) 951-2301,(757) 951-2311,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",(757) 637-4145,"Tuesday:09:00:00-19:00:00,Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,7/22/2009,7/26/2009,37.04199270392471,-76.3917126506567,AGGDATA_VERIFIED: ROOFTOP
Target,1103,Store,General Merch,Newport News,12130 Jefferson Ave,,Newport News,Virginia,VA,23602,,United States,US,(757) 882-8700,(757) 234-7321,"Tuesday:07:00:00-23:00:00,wednesday:07:00:00-23:00:00,thursday:07:00:00-23:00:00,friday:07:00:00-23:00:00,saturday:07:00:00-23:00:00,sunday:07:00:00-23:00:00,monday:07:00:00-23:00:00,",CVS pharmacy,(757) 881-9371,(757) 234-7312,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:10:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",(757) 234-7083,"Tuesday:09:00:00-19:00:00,Wednesday:09:00:00-19:00:00,Thursday:09:00:00-19:00:00,Friday:09:00:00-19:00:00,Saturday:09:00:00-18:00:00,Sunday:12:00:00-16:00:00,Monday:09:00:00-19:00:00,",,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,,Drive Up,Store Pickup,10/8/1997,10/12/1997,37.107385653134685,-76.49166299030185,AGGDATA_VERIFIED: ROOFTOP
Target,1048,Store,General Merch,Norfolk,1245 N Military Hwy,,Norfolk,Virginia,VA,23502,,United States,US,(757) 461-9369,(757) 451-7339,"Tuesday:08:00:00-23:00:00,wednesday:08:00:00-23:00:00,thursday:08:00:00-23:00:00,friday:08:00:00-23:00:00,saturday:08:00:00-23:00:00,sunday:08:00:00-23:00:00,monday:08:00:00-23:00:00,",CVS pharmacy,(757) 461-9356,(757) 451-7333,"Tuesday:09:00:00-13:30:00,Wednesday:09:00:00-13:30:00,Thursday:09:00:00-13:30:00,Friday:09:00:00-13:30:00,Saturday:09:00:00-13:30:00,Sunday:11:00:00-13:30:00,Monday:09:00:00-13:30:00,",,,,,,,"Thursday:11:00:00-19:00:00,Friday:11:00:00-19:00:00,Saturday:11:00:00-19:00:00,Sunday:11:00:00-19:00:00,Monday:11:00:00-19:00:00,",Fresh Grocery,Starbucks,Ulta Beauty at Target,Drive Up,Store Pickup,10/2/1996,10/6/1996,36.86549846208137,-76.21294274926186,AGGDATA_VERIFIED: ROOFTOP
